Drawing-Add Area Tag,,,,,,,,,,
Date,User,Path,File,Layer,Type,Points,Anno Style,Area,Dec Places,Succeeded
2018-07-26_09:30:38.24,wanrsqjwdptgkljcpwqu,,,8_DRAWING,curve,"[(2068.6349145838076, 3406.0419899145154, 0.0), (2068.6349145838076, 3423.9200886792687, 0.0), (2032.8224150336823, 3423.9200886792687, 0.0), (1994.8224150336814, 3423.9200886792687, 0.0), (1956.8224150336825, 3423.9200886792687, 0.0), (1956.6349150336812, 3423.9200886792687, 0.0), (1956.6349150336812, 3420.4668242744738, 0.0), (1956.6349150336812, 3406.0419899145154, 0.0), (1956.8224150336825, 3406.0419899145154, 0.0), (1973.1041159475747, 3406.0419899145154, 0.0), (1994.6349150336821, 3406.0419899145154, 0.0), (1994.8224150336814, 3406.0419899145154, 0.0), (2032.6349150336816, 3406.0419899145154, 0.0), (2032.8224150336823, 3406.0419899145154, 0.0), (2068.6349145838076, 3406.0419899145154, 0.0)]",PCPA_10,13.905187872288449,0,True
2018-07-26_09:30:38.49,wanrsqjwdptgkljcpwqu,,,8_DRAWING,curve,"[(1830.6349158431019, 3328.0419899145318, 0.0), (1830.6349158431019, 3304.4794899145327, 0.0), (1830.822415843104, 3304.4794899145327, 0.0), (1868.822415843104, 3304.4794899145327, 0.0), (1940.6349150336807, 3304.4794899145327, 0.0), (1940.6349150336807, 3328.0419899145318, 0.0), (1868.822415843104, 3328.0419899145318, 0.0), (1830.822415843104, 3328.0419899145318, 0.0), (1830.6349158431019, 3328.0419899145318, 0.0)]",PCPA_10,17.999131811999209,0,True
2018-07-26_09:30:38.55,wanrsqjwdptgkljcpwqu,,,8_DRAWING,curve,"[(1940.6349150336807, 3406.0419899145154, 0.0), (1940.6349150336807, 3423.9200886792687, 0.0), (1868.822415843104, 3423.9200886792687, 0.0), (1830.822415843104, 3423.9200886792687, 0.0), (1830.6349158431019, 3423.9200886792687, 0.0), (1830.6349158431019, 3420.4668242744738, 0.0), (1830.6349158431019, 3406.0419899145154, 0.0), (1830.822415843104, 3406.0419899145154, 0.0), (1860.2597594635856, 3406.0419899145154, 0.0), (1868.822415843104, 3406.0419899145154, 0.0), (1940.6349150336807, 3406.0419899145154, 0.0)]",PCPA_10,13.6568809003612,0,True
2018-07-26_09:30:38.61,wanrsqjwdptgkljcpwqu,,,8_DRAWING,curve,"[(1814.6349158431015, 3304.4794899145327, 0.0), (1814.6349158431015, 3328.0419899145318, 0.0), (1758.8224158431019, 3328.0419899145318, 0.0), (1703.0099158431037, 3328.0419899145318, 0.0), (1703.0099158431037, 3304.4794899145327, 0.0), (1747.4154029795961, 3304.4794899145327, 0.0), (1758.8224158431019, 3304.4794899145327, 0.0), (1759.0099158431033, 3304.4794899145327, 0.0), (1814.6349158431015, 3304.4794899145327, 0.0)]",PCPA_10,18.265028211804289,0,True
2018-07-26_09:30:38.69,wanrsqjwdptgkljcpwqu,,,8_DRAWING,curve,"[(1814.6349158431015, 3406.0419899145154, 0.0), (1814.6349158431015, 3423.9200886792687, 0.0), (1758.8224158431019, 3423.9200886792687, 0.0), (1703.0099158431037, 3423.9200886792687, 0.0), (1703.0099158431037, 3420.4668242744738, 0.0), (1703.0099158431037, 3406.0419899145154, 0.0), (1758.8224158431019, 3406.0419899145154, 0.0), (1814.6349158431015, 3406.0419899145154, 0.0)]",PCPA_10,13.858630379274929,0,True
2018-07-26_09:30:38.75,wanrsqjwdptgkljcpwqu,,,8_DRAWING,curve,"[(1648.8224158431028, 3406.0419899145154, 0.0), (1686.634915843103, 3406.0419899145154, 0.0), (1686.8224158431021, 3406.0419899145154, 0.0), (1687.009915843104, 3406.0419899145154, 0.0), (1687.009915843104, 3423.9200886792687, 0.0), (1686.8224158431021, 3423.9200886792687, 0.0), (1648.8224158431026, 3423.9200886792687, 0.0), (1576.8220531387442, 3423.9200886792687, 0.0), (1576.6345531387442, 3423.9200886792687, 0.0), (1576.6345531387442, 3420.4668242744738, 0.0), (1576.6345531387442, 3406.0419899145154, 0.0), (1576.8220531387442, 3406.0419899145154, 0.0), (1576.8220531387442, 3405.2919899145154, 0.0), (1576.6345531387442, 3405.2919899145154, 0.0), (1576.6345531387442, 3328.7919899145318, 0.0), (1576.8220531387442, 3328.7919899145318, 0.0), (1576.8220531387442, 3328.0419899145318, 0.0), (1576.6345531387442, 3328.0419899145318, 0.0), (1576.6345531387442, 3304.4794899145327, 0.0), (1576.8220531387442, 3304.4794899145327, 0.0), (1576.8220531387442, 3305.0290285091651, 0.0), (1634.5710464956062, 3305.0290285091651, 0.0), (1648.8224158431021, 3305.0290285091651, 0.0), (1648.8224158431028, 3304.4794899145327, 0.0), (1686.8224158431021, 3304.4794899145327, 0.0), (1687.009915843104, 3304.4794899145327, 0.0), (1687.009915843104, 3328.0419899145318, 0.0), (1686.8224158431021, 3328.0419899145318, 0.0), (1648.8224158431028, 3328.0419899145318, 0.0), (1648.8224158431028, 3406.0419899145154, 0.0)]",PCPA_10,70.589070709378603,0,True
2018-07-26_09:30:38.80,wanrsqjwdptgkljcpwqu,,,8_DRAWING,curve,"[(1450.6327148599578, 3328.0419899145318, 0.0), (1450.6327148599578, 3304.4794899145327, 0.0), (1450.8202148599585, 3304.4794899145327, 0.0), (1498.6327148599585, 3304.4794899145327, 0.0), (1498.8202148599585, 3304.4794899145327, 0.0), (1536.6327146700271, 3304.4794899145327, 0.0), (1536.8202146700278, 3304.4794899145327, 0.0), (1560.6345531387444, 3304.4794899145327, 0.0), (1560.6345531387444, 3328.0419899145318, 0.0), (1536.8202146700278, 3328.0419899145318, 0.0), (1498.8202148599585, 3328.0419899145318, 0.0), (1450.8202148599585, 3328.0419899145318, 0.0), (1450.6327148599578, 3328.0419899145318, 0.0)]",PCPA_10,17.999432739192965,0,True
2018-07-26_09:30:38.85,wanrsqjwdptgkljcpwqu,,,8_DRAWING,curve,"[(1450.6327148599578, 3423.9200886792687, 0.0), (1450.6327148599578, 3406.0419899145154, 0.0), (1450.8202148599585, 3406.0419899145154, 0.0), (1498.6327148599585, 3406.0419899145154, 0.0), (1498.8202148599585, 3406.0419899145154, 0.0), (1521.7266900116172, 3406.0419899145154, 0.0), (1536.6327146700276, 3406.0419899145154, 0.0), (1536.8202146700278, 3406.0419899145154, 0.0), (1560.6345531387444, 3406.0419899145154, 0.0), (1560.6345531387444, 3423.9200886792687, 0.0), (1536.8202146700278, 3423.9200886792687, 0.0), (1498.8202148599585, 3423.9200886792687, 0.0), (1450.8202148599585, 3423.9200886792687, 0.0), (1450.6327148599578, 3423.9200886792687, 0.0)]",PCPA_10,13.657109229531883,0,True
2018-07-26_09:30:38.89,wanrsqjwdptgkljcpwqu,,,8_DRAWING,curve,"[(1434.632714859958, 3406.0419899145154, 0.0), (1434.632714859958, 3423.9200886792687, 0.0), (1382.9245414798784, 3423.9200886792687, 0.0), (1330.9245414798779, 3423.9200886792687, 0.0), (1307.1120414798795, 3423.9200886792687, 0.0), (1307.1120414798795, 3406.0419899145154, 0.0), (1330.7370414798775, 3406.0419899145154, 0.0), (1330.9245414798781, 3406.0419899145154, 0.0), (1330.9245414798781, 3328.0419899145318, 0.0), (1307.1120414798795, 3328.0419899145318, 0.0), (1307.1120414798795, 3304.4794899145327, 0.0), (1330.7370414798775, 3304.4794899145327, 0.0), (1330.9245414798781, 3304.4794899145327, 0.0), (1330.9245414798779, 3305.0290285091651, 0.0), (1382.9245414798784, 3305.0290285091651, 0.0), (1382.9245414798786, 3304.4794899145327, 0.0), (1383.1120414798786, 3304.4794899145327, 0.0), (1408.8823335276275, 3304.4794899145327, 0.0), (1434.632714859958, 3304.4794899145327, 0.0), (1434.632714859958, 3328.0419899145318, 0.0), (1382.9245414798786, 3328.0419899145318, 0.0), (1382.9245414798786, 3406.0419899145154, 0.0), (1383.1120414798786, 3406.0419899145154, 0.0), (1434.632714859958, 3406.0419899145154, 0.0)]",PCPA_10,64.666368422452678,0,True
2018-07-26_09:30:38.92,wanrsqjwdptgkljcpwqu,,,8_DRAWING,curve,"[(1204.9245414798772, 3328.0419899145318, 0.0), (1204.9245414798772, 3406.0419899145154, 0.0), (1252.7370414798772, 3406.0419899145154, 0.0), (1252.9245414798775, 3406.0419899145154, 0.0), (1290.7370414798777, 3406.0419899145154, 0.0), (1290.9245414798777, 3406.0419899145154, 0.0), (1291.1120414798791, 3406.0419899145154, 0.0), (1291.1120414798791, 3423.9200886792687, 0.0), (1290.9245414798777, 3423.9200886792687, 0.0), (1252.9245414798775, 3423.9200886792687, 0.0), (1204.9245414798772, 3423.9200886792687, 0.0), (1150.0000000010866, 3423.9200886792687, 0.0), (1150.0000000010866, 3305.0290285091651, 0.0), (1183.1936205596485, 3305.0290285091651, 0.0), (1204.9245414798772, 3305.0290285091651, 0.0), (1204.9245414798772, 3304.4794899145327, 0.0), (1252.9245414798775, 3304.4794899145327, 0.0), (1290.9245414798777, 3304.4794899145327, 0.0), (1291.1120414798791, 3304.4794899145327, 0.0), (1291.1120414798791, 3328.0419899145318, 0.0), (1290.9245414798777, 3328.0419899145318, 0.0), (1252.9245414798775, 3328.0419899145318, 0.0), (1204.9245414798772, 3328.0419899145318, 0.0)]",PCPA_10,70.150684526440187,0,True
2018-07-26_09:30:38.97,wanrsqjwdptgkljcpwqu,,,8_DRAWING,curve,"[(1956.6349150336812, 3448.0419899145131, 0.0), (1956.6349150336812, 3424.4794899145136, 0.0), (1956.8224150336825, 3424.4794899145136, 0.0), (1994.6349150336821, 3424.4794899145136, 0.0), (1994.8224150336814, 3424.4794899145136, 0.0), (2032.6349150336816, 3424.4794899145136, 0.0), (2032.8224150336823, 3424.4794899145136, 0.0), (2057.7373833105671, 3424.4794899145136, 0.0), (2068.6349145838076, 3424.4794899145136, 0.0), (2068.6349145838076, 3448.0419899145131, 0.0), (2032.8224150336823, 3448.0419899145131, 0.0), (1994.8224150336814, 3448.0419899145131, 0.0), (1956.8224150336825, 3448.0419899145131, 0.0), (1956.6349150336812, 3448.0419899145131, 0.0)]",PCPA_10,18.326388815276154,0,True
2018-07-26_09:30:39.,wanrsqjwdptgkljcpwqu,,,8_DRAWING,curve,"[(1956.6349150336812, 3543.9200886792501, 0.0), (1956.6349150336812, 3526.0419899144968, 0.0), (1956.8224150336825, 3526.0419899144968, 0.0), (1973.1041159475747, 3526.0419899144968, 0.0), (1994.6349150336821, 3526.0419899144968, 0.0), (1994.8224150336814, 3526.0419899144968, 0.0), (2029.5262941895699, 3526.0419899144968, 0.0), (2032.6349150336816, 3526.0419899144968, 0.0), (2032.8224150336823, 3526.0419899144968, 0.0), (2057.7373833105671, 3526.0419899144968, 0.0), (2068.6349145838076, 3526.0419899144968, 0.0), (2068.6349145838076, 3543.9200886792501, 0.0), (2032.8224150336823, 3543.9200886792501, 0.0), (1994.8224150336814, 3543.9200886792501, 0.0), (1956.8224150336825, 3543.9200886792501, 0.0), (1956.6349150336812, 3543.9200886792501, 0.0)]",PCPA_10,13.905187872287881,0,True
2018-07-26_09:30:39.5,wanrsqjwdptgkljcpwqu,,,8_DRAWING,curve,"[(1830.6349158431019, 3448.0419899145131, 0.0), (1830.6349158431019, 3424.4794899145136, 0.0), (1830.822415843104, 3424.4794899145136, 0.0), (1868.6349158431033, 3424.4794899145136, 0.0), (1868.822415843104, 3424.4794899145136, 0.0), (1916.6819377055801, 3424.4794899145136, 0.0), (1940.6349150336807, 3424.4794899145136, 0.0), (1940.6349150336807, 3448.0419899145131, 0.0), (1868.822415843104, 3448.0419899145131, 0.0), (1830.822415843104, 3448.0419899145131, 0.0), (1830.6349158431019, 3448.0419899145131, 0.0)]",PCPA_10,17.999131811999657,0,True
2018-07-26_09:30:39.8,wanrsqjwdptgkljcpwqu,,,8_DRAWING,curve,"[(1830.6349158431019, 3543.9200886792501, 0.0), (1830.6349158431019, 3526.0419899144968, 0.0), (1830.822415843104, 3526.0419899144968, 0.0), (1860.2597594635856, 3526.0419899144968, 0.0), (1868.6349158431033, 3526.0419899144968, 0.0), (1868.822415843104, 3526.0419899144968, 0.0), (1916.6819377055801, 3526.0419899144968, 0.0), (1940.6349150336807, 3526.0419899144968, 0.0), (1940.6349150336807, 3543.9200886792501, 0.0), (1868.822415843104, 3543.9200886792501, 0.0), (1830.822415843104, 3543.9200886792501, 0.0), (1830.6349158431019, 3543.9200886792501, 0.0)]",PCPA_10,13.656880900360674,0,True
2018-07-26_09:30:39.13,wanrsqjwdptgkljcpwqu,,,8_DRAWING,curve,"[(1814.6349158431015, 3448.0419899145131, 0.0), (1758.8224158431019, 3448.0419899145131, 0.0), (1703.0099158431037, 3448.0419899145131, 0.0), (1703.0099158431037, 3424.4794899145136, 0.0), (1747.4154029795961, 3424.4794899145136, 0.0), (1758.8224158431019, 3424.4794899145136, 0.0), (1803.8375812215907, 3424.4794899145136, 0.0), (1814.6349158431015, 3424.4794899145136, 0.0), (1814.6349158431015, 3448.0419899145131, 0.0)]",PCPA_10,18.265028211805049,0,True
2018-07-26_09:30:39.16,wanrsqjwdptgkljcpwqu,,,8_DRAWING,curve,"[(1814.6349158431015, 3526.0419899144968, 0.0), (1814.6349158431015, 3543.9200886792501, 0.0), (1758.8224158431019, 3543.9200886792501, 0.0), (1703.0099158431037, 3543.9200886792501, 0.0), (1703.0099158431037, 3526.0419899144968, 0.0), (1758.8224158431019, 3526.0419899144968, 0.0), (1759.0099158431033, 3526.0419899144968, 0.0), (1803.8375812215907, 3526.0419899144968, 0.0), (1814.6349158431015, 3526.0419899144968, 0.0)]",PCPA_10,13.858630379274659,0,True
2018-07-26_09:30:39.22,wanrsqjwdptgkljcpwqu,,,8_DRAWING,curve,"[(1648.8224158431028, 3526.0419899144968, 0.0), (1662.7821356166041, 3526.0419899144968, 0.0), (1686.634915843103, 3526.0419899144968, 0.0), (1686.8224158431021, 3526.0419899144968, 0.0), (1687.009915843104, 3526.0419899144968, 0.0), (1687.009915843104, 3543.9200886792501, 0.0), (1686.8224158431021, 3543.9200886792501, 0.0), (1648.8224158431026, 3543.9200886792501, 0.0), (1576.8220531387442, 3543.9200886792501, 0.0), (1576.6345531387442, 3543.9200886792501, 0.0), (1576.6345531387442, 3526.0419899144968, 0.0), (1576.8220531387442, 3526.0419899144968, 0.0), (1576.8220531387442, 3525.2919899144968, 0.0), (1576.6345531387442, 3525.2919899144968, 0.0), (1576.6345531387442, 3451.5809395524752, 0.0), (1576.6345531387442, 3448.7919899145131, 0.0), (1576.8220531387442, 3448.7919899145131, 0.0), (1576.8220531387442, 3448.0419899145131, 0.0), (1576.6345531387442, 3448.0419899145131, 0.0), (1576.6345531387442, 3424.4794899145136, 0.0), (1576.8220531387442, 3424.4794899145136, 0.0), (1576.8220531387442, 3425.0290285091464, 0.0), (1648.8224158431021, 3425.0290285091464, 0.0), (1648.8224158431028, 3424.4794899145136, 0.0), (1686.6349158431028, 3424.4794899145136, 0.0), (1686.8224158431021, 3424.4794899145136, 0.0), (1687.009915843104, 3424.4794899145136, 0.0), (1687.009915843104, 3448.0419899145131, 0.0), (1686.8224158431021, 3448.0419899145131, 0.0), (1648.8224158431028, 3448.0419899145131, 0.0), (1648.8224158431028, 3526.0419899144968, 0.0)]",PCPA_10,70.589070709378973,0,True
2018-07-26_09:30:39.27,wanrsqjwdptgkljcpwqu,,,8_DRAWING,curve,"[(1450.6327148599578, 3448.0419899145131, 0.0), (1450.6327148599578, 3424.4794899145136, 0.0), (1450.8202148599585, 3424.4794899145136, 0.0), (1498.8202148599585, 3424.4794899145136, 0.0), (1536.6327146700271, 3424.4794899145136, 0.0), (1536.8202146700278, 3424.4794899145136, 0.0), (1560.6345531387444, 3424.4794899145136, 0.0), (1560.6345531387444, 3448.0419899145131, 0.0), (1536.8202146700278, 3448.0419899145131, 0.0), (1498.8202148599585, 3448.0419899145131, 0.0), (1450.8202148599585, 3448.0419899145131, 0.0), (1450.6327148599578, 3448.0419899145131, 0.0)]",PCPA_10,17.999432739193367,0,True
2018-07-26_09:30:39.35,wanrsqjwdptgkljcpwqu,,,8_DRAWING,curve,"[(1450.6327148599578, 3543.9200886792501, 0.0), (1450.6327148599578, 3526.0419899144968, 0.0), (1450.8202148599585, 3526.0419899144968, 0.0), (1498.6327148599585, 3526.0419899144968, 0.0), (1498.8202148599585, 3526.0419899144968, 0.0), (1521.7266900116172, 3526.0419899144968, 0.0), (1536.6327146700276, 3526.0419899144968, 0.0), (1536.8202146700278, 3526.0419899144968, 0.0), (1560.6345531387444, 3526.0419899144968, 0.0), (1560.6345531387444, 3543.9200886792501, 0.0), (1536.8202146700278, 3543.9200886792501, 0.0), (1498.8202148599585, 3543.9200886792501, 0.0), (1450.8202148599585, 3543.9200886792501, 0.0), (1450.6327148599578, 3543.9200886792501, 0.0)]",PCPA_10,13.657109229531589,0,True
2018-07-26_09:30:39.41,wanrsqjwdptgkljcpwqu,,,8_DRAWING,curve,"[(1307.1120414798795, 3543.9200886792501, 0.0), (1307.1120414798795, 3526.0419899144968, 0.0), (1330.9245414798781, 3526.0419899144968, 0.0), (1330.9245414798781, 3448.0419899145131, 0.0), (1307.1120414798795, 3448.0419899145131, 0.0), (1307.1120414798795, 3425.0290285091464, 0.0), (1307.1120414798795, 3424.4794899145136, 0.0), (1330.9245414798781, 3424.4794899145136, 0.0), (1330.9245414798779, 3425.0290285091464, 0.0), (1352.4601552856327, 3425.0290285091464, 0.0), (1382.9245414798784, 3425.0290285091464, 0.0), (1382.9245414798786, 3424.4794899145136, 0.0), (1408.8823335276275, 3424.4794899145136, 0.0), (1434.632714859958, 3424.4794899145136, 0.0), (1434.632714859958, 3448.0419899145131, 0.0), (1382.9245414798786, 3448.0419899145131, 0.0), (1382.9245414798786, 3526.0419899144968, 0.0), (1383.1120414798786, 3526.0419899144968, 0.0), (1408.8823335276275, 3526.0419899144968, 0.0), (1434.632714859958, 3526.0419899144968, 0.0), (1434.632714859958, 3543.9200886792501, 0.0), (1382.9245414798784, 3543.9200886792501, 0.0), (1330.9245414798779, 3543.9200886792501, 0.0), (1307.1120414798795, 3543.9200886792501, 0.0)]",PCPA_10,64.666368422452436,0,True
2018-07-26_09:30:39.45,wanrsqjwdptgkljcpwqu,,,8_DRAWING,curve,"[(1291.1120414798791, 3526.0419899144968, 0.0), (1291.1120414798791, 3543.9200886792501, 0.0), (1290.9245414798777, 3543.9200886792501, 0.0), (1252.9245414798775, 3543.9200886792501, 0.0), (1204.9245414798772, 3543.9200886792501, 0.0), (1150.0000000010866, 3543.9200886792501, 0.0), (1150.0000000010866, 3425.0290285091464, 0.0), (1183.1936205596485, 3425.0290285091464, 0.0), (1204.9245414798772, 3425.0290285091464, 0.0), (1204.9245414798772, 3424.4794899145136, 0.0), (1239.615798801643, 3424.4794899145136, 0.0), (1252.9245414798775, 3424.4794899145136, 0.0), (1290.7370414798777, 3424.4794899145136, 0.0), (1290.9245414798777, 3424.4794899145136, 0.0), (1291.1120414798791, 3424.4794899145136, 0.0), (1291.1120414798791, 3448.0419899145131, 0.0), (1290.9245414798777, 3448.0419899145131, 0.0), (1252.9245414798775, 3448.0419899145131, 0.0), (1204.9245414798772, 3448.0419899145131, 0.0), (1204.9245414798772, 3526.0419899144968, 0.0), (1252.7370414798775, 3526.0419899144968, 0.0), (1252.9245414798775, 3526.0419899144968, 0.0), (1267.8268879226405, 3526.0419899144968, 0.0), (1290.7370414798777, 3526.0419899144968, 0.0), (1290.9245414798777, 3526.0419899144968, 0.0), (1291.1120414798791, 3526.0419899144968, 0.0)]",PCPA_10,70.1506845264406,0,True
2018-07-26_09:30:39.52,wanrsqjwdptgkljcpwqu,,,8_DRAWING,curve,"[(2068.6349145838076, 3544.4794899144999, 0.0), (2068.6349145838076, 3568.0419899144995, 0.0), (2032.8224150336823, 3568.0419899144995, 0.0), (1994.8224150336814, 3568.0419899144995, 0.0), (1956.8224150336825, 3568.0419899144995, 0.0), (1956.6349150336812, 3568.0419899144995, 0.0), (1956.6349150336812, 3544.9232853864783, 0.0), (1956.6349150336812, 3544.4794899144999, 0.0), (1956.8224150336825, 3544.4794899144999, 0.0), (1973.1041159475747, 3544.4794899144999, 0.0), (1994.6349150336821, 3544.4794899144999, 0.0), (1994.8224150336814, 3544.4794899144999, 0.0), (2032.8224150336823, 3544.4794899144999, 0.0), (2068.6349145838076, 3544.4794899144999, 0.0)]",PCPA_10,18.326388815275905,0,True
2018-07-26_09:30:39.60,wanrsqjwdptgkljcpwqu,,,8_DRAWING,curve,"[(1956.6349150336812, 3663.9200886792364, 0.0), (1956.6349150336812, 3646.0419899144831, 0.0), (1956.8224150336825, 3646.0419899144831, 0.0), (1973.1041159475747, 3646.0419899144831, 0.0), (1994.6349150336821, 3646.0419899144831, 0.0), (1994.8224150336814, 3646.0419899144831, 0.0), (2029.5262941895699, 3646.0419899144831, 0.0), (2032.6349150336816, 3646.0419899144831, 0.0), (2032.8224150336823, 3646.0419899144831, 0.0), (2057.7373833105671, 3646.0419899144831, 0.0), (2068.6349145838076, 3646.0419899144831, 0.0), (2068.6349145838076, 3663.9200886792364, 0.0), (2032.8224150336823, 3663.9200886792364, 0.0), (1994.8224150336814, 3663.9200886792364, 0.0), (1956.8224150336825, 3663.9200886792364, 0.0), (1956.6349150336812, 3663.9200886792364, 0.0)]",PCPA_10,13.90518787228782,0,True
2018-07-26_09:30:39.67,wanrsqjwdptgkljcpwqu,,,8_DRAWING,curve,"[(1940.6349150336807, 3544.4794899144999, 0.0), (1940.6349150336807, 3568.0419899144995, 0.0), (1868.822415843104, 3568.0419899144995, 0.0), (1830.822415843104, 3568.0419899144995, 0.0), (1830.6349158431019, 3568.0419899144995, 0.0), (1830.6349158431019, 3544.9232853864783, 0.0), (1830.6349158431019, 3544.4794899144999, 0.0), (1830.822415843104, 3544.4794899144999, 0.0), (1860.2597594635856, 3544.4794899144999, 0.0), (1868.6349158431033, 3544.4794899144999, 0.0), (1868.822415843104, 3544.4794899144999, 0.0), (1940.6349150336807, 3544.4794899144999, 0.0)]",PCPA_10,17.999131811999412,0,True
2018-07-26_09:30:39.72,wanrsqjwdptgkljcpwqu,,,8_DRAWING,curve,"[(1830.6349158431019, 3663.9200886792364, 0.0), (1830.6349158431019, 3646.0419899144831, 0.0), (1830.822415843104, 3646.0419899144831, 0.0), (1860.2597594635856, 3646.0419899144831, 0.0), (1868.6349158431033, 3646.0419899144831, 0.0), (1868.822415843104, 3646.0419899144831, 0.0), (1916.6819377055801, 3646.0419899144831, 0.0), (1940.6349150336807, 3646.0419899144831, 0.0), (1940.6349150336807, 3663.9200886792364, 0.0), (1868.822415843104, 3663.9200886792364, 0.0), (1830.822415843104, 3663.9200886792364, 0.0), (1830.6349158431019, 3663.9200886792364, 0.0)]",PCPA_10,13.656880900360614,0,True
2018-07-26_09:30:39.80,wanrsqjwdptgkljcpwqu,,,8_DRAWING,curve,"[(1814.6349158431015, 3544.4794899144999, 0.0), (1814.6349158431015, 3568.0419899144995, 0.0), (1758.8224158431019, 3568.0419899144995, 0.0), (1703.0099158431037, 3568.0419899144995, 0.0), (1703.0099158431037, 3544.9232853864783, 0.0), (1703.0099158431037, 3544.4794899144999, 0.0), (1758.8224158431019, 3544.4794899144999, 0.0), (1814.6349158431015, 3544.4794899144999, 0.0)]",PCPA_10,18.265028211804339,0,True
2018-07-26_09:30:39.89,wanrsqjwdptgkljcpwqu,,,8_DRAWING,curve,"[(1814.6349158431015, 3646.0419899144831, 0.0), (1814.6349158431015, 3663.9200886792364, 0.0), (1758.8224158431019, 3663.9200886792364, 0.0), (1703.0099158431037, 3663.9200886792364, 0.0), (1703.0099158431037, 3646.0419899144831, 0.0), (1758.8224158431019, 3646.0419899144831, 0.0), (1759.0099158431033, 3646.0419899144831, 0.0), (1803.8375812215907, 3646.0419899144831, 0.0), (1814.6349158431015, 3646.0419899144831, 0.0)]",PCPA_10,13.858630379274583,0,True
2018-07-26_09:30:39.95,wanrsqjwdptgkljcpwqu,,,8_DRAWING,curve,"[(1648.8224158431028, 3646.0419899144831, 0.0), (1662.7821356166041, 3646.0419899144831, 0.0), (1686.634915843103, 3646.0419899144831, 0.0), (1686.8224158431021, 3646.0419899144831, 0.0), (1687.009915843104, 3646.0419899144831, 0.0), (1687.009915843104, 3663.9200886792364, 0.0), (1686.8224158431021, 3663.9200886792364, 0.0), (1648.8224158431026, 3663.9200886792364, 0.0), (1576.8220531387442, 3663.9200886792364, 0.0), (1576.6345531387442, 3663.9200886792364, 0.0), (1576.6345531387442, 3646.0419899144831, 0.0), (1576.8220531387442, 3646.0419899144831, 0.0), (1576.8220531387442, 3645.2919899144831, 0.0), (1576.6345531387442, 3645.2919899144831, 0.0), (1576.6345531387442, 3607.1515159424807, 0.0), (1576.6345531387442, 3568.7919899144995, 0.0), (1576.8220531387442, 3568.7919899144995, 0.0), (1576.8220531387442, 3568.0419899144995, 0.0), (1576.6345531387442, 3568.0419899144995, 0.0), (1576.6345531387442, 3544.9232853864783, 0.0), (1576.6345531387442, 3544.4794899144999, 0.0), (1576.8220531387442, 3544.4794899144999, 0.0), (1576.8220531387442, 3545.0290285091328, 0.0), (1634.5710464956062, 3545.0290285091328, 0.0), (1648.8224158431021, 3545.0290285091328, 0.0), (1648.8224158431028, 3544.4794899144999, 0.0), (1686.6349158431028, 3544.4794899144999, 0.0), (1686.8224158431021, 3544.4794899144999, 0.0), (1687.009915843104, 3544.4794899144999, 0.0), (1687.009915843104, 3568.0419899144995, 0.0), (1686.8224158431021, 3568.0419899144995, 0.0), (1648.8224158431028, 3568.0419899144995, 0.0), (1648.8224158431028, 3646.0419899144831, 0.0)]",PCPA_10,70.58907070937822,0,True
2018-07-26_09:30:40.2,wanrsqjwdptgkljcpwqu,,,8_DRAWING,curve,"[(1560.6345531387444, 3544.4794899144999, 0.0), (1560.6345531387444, 3568.0419899144995, 0.0), (1536.8202146700278, 3568.0419899144995, 0.0), (1498.8202148599585, 3568.0419899144995, 0.0), (1450.8202148599585, 3568.0419899144995, 0.0), (1450.6327148599578, 3568.0419899144995, 0.0), (1450.6327148599578, 3544.9232853864783, 0.0), (1450.6327148599578, 3544.4794899144999, 0.0), (1450.8202148599585, 3544.4794899144999, 0.0), (1465.3045117696226, 3544.4794899144999, 0.0), (1498.8202148599585, 3544.4794899144999, 0.0), (1521.7266900116172, 3544.4794899144999, 0.0), (1536.6327146700276, 3544.4794899144999, 0.0), (1536.8202146700278, 3544.4794899144999, 0.0), (1560.6345531387444, 3544.4794899144999, 0.0)]",PCPA_10,17.999432739193029,0,True
2018-07-26_09:30:40.11,wanrsqjwdptgkljcpwqu,,,8_DRAWING,curve,"[(1450.6327148599578, 3663.9200886792364, 0.0), (1450.6327148599578, 3646.0419899144831, 0.0), (1450.8202148599585, 3646.0419899144831, 0.0), (1498.6327148599585, 3646.0419899144831, 0.0), (1498.8202148599585, 3646.0419899144831, 0.0), (1521.7266900116172, 3646.0419899144831, 0.0), (1536.6327146700276, 3646.0419899144831, 0.0), (1536.8202146700278, 3646.0419899144831, 0.0), (1549.9377791326137, 3646.0419899144831, 0.0), (1560.6345531387444, 3646.0419899144831, 0.0), (1560.6345531387444, 3663.9200886792364, 0.0), (1536.8202146700278, 3663.9200886792364, 0.0), (1498.8202148599585, 3663.9200886792364, 0.0), (1450.8202148599585, 3663.9200886792364, 0.0), (1450.6327148599578, 3663.9200886792364, 0.0)]",PCPA_10,13.65710922953151,0,True
